RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,ZHVI
71639,27956,31722,Zip,GA,GA,Moultrie,Moultrie,Colquitt County,51960
95975,27956,89830,Zip,NV,NV,Montello,Elko,Elko County,72758
76126,27956,41759,Zip,KY,KY,Sassafras,,Knott County,61145
86813,27956,65456,Zip,MO,MO,Davisville,,Crawford County,151201
59165,27956,3601,Zip,NH,NH,Acworth,Claremont-Lebanon,Sullivan County,227930
81258,27956,53167,Zip,WI,WI,Rochester,Racine,Racine County,
82574,27956,56034,Zip,MN,MN,Garden City,Mankato-North Mankato,Blue Earth County,227147
85776,27956,62908,Zip,IL,IL,Belknap,,Johnson County,83516
98263,27956,95537,Zip,CA,CA,Fields Landing,Eureka-Arcata-Fortuna,Humboldt County,311604
93755,27956,81253,Zip,CO,CO,Wetmore,,Custer County,293236
77757,27956,45688,Zip,OH,OH,Waterloo,Huntington-Ashland,Lawrence County,76939
59856,27956,5341,Zip,VT,VT,Dover,,Windham County,365218
64703,27956,16680,Zip,PA,PA,Gulich Township,DuBois,Clearfield County,83774
85123,27956,61737,Zip,IL,IL,Ellsworth,Bloomington,McLean County,170026
72121,27956,32631,Zip,FL,FL,Earleton,Gainesville,Alachua County,245847
91884,27981,77374,Zip,TX,TX,Thicket,Beaumont-Port Arthur,Hardin County,131926
72147,27981,32692,Zip,FL,FL,Suwannee,,Dixie County,167558
62562,27981,12435,Zip,NY,NY,Town Of Wawarsing,Kingston,Ulster County,266383
67382,27981,22736,Zip,VA,VA,Richardsville,Washington-Arlington-Alexandria,Culpeper County,337130
84945,27981,61378,Zip,IL,IL,West Brooklyn,Dixon,Lee County,144115
94066,27981,83228,Zip,ID,ID,Clifton,Logan,Franklin County,359467
80056,27981,49959,Zip,MI,MI,Wakefield,,Gogebic County,37975
94664,27981,84729,Zip,UT,UT,Glendale,,Kane County,287433
78367,27981,46958,Zip,IN,IN,Mexico,Peru,Miami County,
68148,27981,24448,Zip,VA,VA,Clifton Forge,,Alleghany County,81949
68950,27981,26267,Zip,WV,WV,Buckhannon,,Upshur County,111589
86054,27981,63443,Zip,MO,MO,Hunnewell,,Shelby County,121686
85169,27981,61816,Zip,IL,IL,Broadlands,Champaign-Urbana,Champaign County,125938
73863,27981,36436,Zip,AL,AL,Lower Peach Tree,,Wilcox County,85974
85178,27981,61830,Zip,IL,IL,Cisco,Champaign-Urbana,Piatt County,117704
80178,27981,50147,Zip,IA,IA,Lineville,,Wayne County,60323
68477,27981,25139,Zip,WV,WV,Montgomery,Beckley,Fayette County,77765
75462,27981,39877,Zip,GA,GA,Parrott,,Webster County,93440
89639,27981,72569,Zip,AR,AR,Poughkeepsie,,Sharp County,109226
73826,27981,36317,Zip,AL,AL,Clopton,Dothan,Henry County,81190
87806,27981,68016,Zip,NE,NE,Cedar Creek,Omaha-Council Bluffs,Cass County,
64545,27981,16329,Zip,PA,PA,Warren,Warren,Warren County,85513
59197,27981,3780,Zip,NH,NH,Haverhill,Claremont-Lebanon,Grafton County,207148
76255,27981,42157,Zip,KY,KY,Mount Hermon,,Monroe County,113048
63892,27981,15086,Zip,PA,PA,Marshall Township,Pittsburgh,Allegheny County,341464
77724,27981,45646,Zip,OH,OH,Hillsboro,,Highland County,93802
74323,27981,37351,Zip,TN,TN,Chattanooga,Chattanooga,Hamilton County,152265
75797,27981,40824,Zip,KY,KY,Wallins Creek,,Harlan County,49724
89618,27981,72538,Zip,AR,AR,Gepp,,Fulton County,156726
82963,28012,56592,Zip,MN,MN,Winger,Grand Forks,Polk County,118118
90692,28012,75101,Zip,TX,TX,Bardwell,Dallas-Fort Worth-Arlington,Ellis County,174186
80433,28012,50565,Zip,IA,IA,Marathon,Storm Lake,Buena Vista County,90169
99665,28012,98256,Zip,WA,WA,Index,Seattle-Tacoma-Bellevue,Snohomish County,361932
64655,28012,16623,Zip,PA,PA,Cass Township,Huntingdon,Huntingdon County,150555
59807,28012,5072,Zip,VT,VT,Strafford,Claremont-Lebanon,Orange County,329335
82428,28012,55756,Zip,MN,MN,Kerrick,,Pine County,169141
84294,28012,60029,Zip,IL,IL,Golf,Chicago-Naperville-Elgin,Cook County,891815
99915,28012,98613,Zip,WA,WA,Centerville,,Klickitat County,323000
67698,28012,23422,Zip,VA,VA,Painter,,Accomack County,161344
69020,28012,26430,Zip,WV,WV,Glenville,,Gilmer County,64931
98612,28012,96090,Zip,CA,CA,Tehama,Red Bluff,Tehama County,243339
85194,28012,61850,Zip,IL,IL,Indianola,Danville,Vermilion County,65762
91206,28012,76041,Zip,TX,TX,Forreston,Dallas-Fort Worth-Arlington,Ellis County,205233
76079,28012,41622,Zip,KY,KY,Hueysville,,Floyd County,60467
68904,28012,26161,Zip,WV,WV,Petroleum,,Ritchie County,61255
85789,28012,62923,Zip,IL,IL,Cypress,,Johnson County,64024
66517,28012,20626,Zip,MD,MD,Coltons Point,California-Lexington Park,Saint Marys County,361635
80757,28012,51565,Zip,IA,IA,Portsmouth,,Shelby County,144504
63887,28012,15081,Zip,PA,PA,South Heights,Pittsburgh,Beaver County,112259
65992,28037,19536,Zip,PA,PA,Lyons,Reading,Berks County,180460
98601,28037,96075,Zip,CA,CA,Paynes Creek,Red Bluff,Tehama County,228553
86099,28037,63547,Zip,MO,MO,Hurdland,,Knox County,101131
67896,28037,23963,Zip,VA,VA,Red House,Lynchburg,Appomattox County,166509
83785,28037,58656,Zip,ND,ND,Taylor,Dickinson,Stark County,212483
64998,28037,17265,Zip,PA,PA,Letterkenny Township,Chambersburg-Waynesboro,Franklin County,166602
94619,28037,84636,Zip,UT,UT,Holden,,Millard County,224632
80026,28037,49910,Zip,MI,MI,Marenisco,,Gogebic County,147885
65545,28037,18626,Zip,PA,PA,Eagles Mere,,Sullivan County,199767
85603,28037,62643,Zip,IL,IL,Hartsburg,Lincoln,Logan County,
76012,28037,41408,Zip,KY,KY,Campton,,Wolfe County,73472
89232,28037,71853,Zip,AR,AR,Ogden,Texarkana,Little River County,48956
87668,28037,67575,Zip,KS,KS,Rush Center,,Rush County,117975
82563,28037,56023,Zip,MN,MN,Delavan,,Faribault County,138668
90253,28037,74042,Zip,OK,OK,Lenapah,,Nowata County,131766
76903,28037,43939,Zip,OH,OH,Rayland,Weirton-Steubenville,Jefferson County,68295
83504,28037,58064,Zip,ND,ND,Page,Fargo,Cass County,123574
74977,28037,38736,Zip,MS,MS,Doddsville,Indianola,Sunflower County,91665
59843,28037,5252,Zip,VT,VT,Sunderland,Bennington,Bennington County,256989
66506,28037,20615,Zip,MD,MD,Broomes Island,Washington-Arlington-Alexandria,Calvert County,427570
91528,28037,76660,Zip,TX,TX,Malone,,Hill County,93490
86516,28037,64638,Zip,MO,MO,Dawn,,Livingston County,159640
83892,28037,59032,Zip,MT,MT,Grass Range,,Fergus County,349090
82870,28037,56458,Zip,MN,MN,Lake George,,Hubbard County,191004
66643,28037,20812,Zip,MD,MD,Glen Echo,Washington-Arlington-Alexandria,Montgomery County,1148683
80221,28037,50222,Zip,IA,IA,Peru,Des Moines-West Des Moines,Madison County,
90136,28067,73716,Zip,OK,OK,Aline,,Alfalfa County,138414
63451,28067,14168,Zip,NY,NY,Town of Perrysburg,Olean,Cattaraugus County,62529
95097,28067,85912,Zip,AZ,AZ,Show Low,Show Low,Navajo County,158163
81619,28067,54214,Zip,WI,WI,Manitowoc,Manitowoc,Manitowoc County,183206
84367,28067,60113,Zip,IL,IL,Creston,Rochelle,Ogle County,136702
69101,28067,26656,Zip,WV,WV,Swiss,,Nicholas County,63600
69742,28067,28136,Zip,NC,NC,Polkville,Shelby,Cleveland County,171588
86438,28067,64434,Zip,MO,MO,Conception Junction,Maryville,Nodaway County,183496
93678,28067,81076,Zip,CO,CO,Sugar City,,Crowley County,71324
76547,28067,43144,Zip,OH,OH,New Straitsville,Columbus,Perry County,43141
66761,28067,21071,Zip,MD,MD,Reisterstown,Baltimore-Columbia-Towson,Baltimore County,437613
62630,28067,12517,Zip,NY,NY,Town Of Copake,Hudson,Columbia County,361202
88780,28067,70756,Zip,LA,LA,Lottie,Baton Rouge,Pointe Coupee Parish,179804
76904,28067,43940,Zip,OH,OH,Bellaire,Wheeling,Belmont County,63883
83431,28067,57759,Zip,SD,SD,Deadwood,Spearfish,Lawrence County,
65698,28067,19017,Zip,PA,PA,Glen Mills,Philadelphia-Camden-Wilmington,Delaware County,564240
80741,28067,51549,Zip,IA,IA,Macedonia,Omaha-Council Bluffs,Pottawattamie County,134686
84202,28067,59827,Zip,MT,MT,Conner,,Ravalli County,424584
80185,28067,50154,Zip,IA,IA,McCallsburg,Ames,Story County,174820
81113,28067,52767,Zip,IA,IA,Bettendorf,Davenport-Moline-Rock Island,Scott County,228636
75978,28067,41263,Zip,KY,KY,Tutor Key,,Johnson County,88717
87980,28067,68406,Zip,NE,NE,Milligan,,Fillmore County,80397
82747,28067,56280,Zip,MN,MN,Porter,,Yellow Medicine County,136264
92393,28067,78340,Zip,TX,TX,Bayside,,Refugio County,159830
75939,28067,41146,Zip,KY,KY,Hitchins,,Carter County,38341
89675,28067,72640,Zip,AR,AR,Hasty,Harrison,Newton County,133759
76148,28097,41825,Zip,KY,KY,Deane,,Letcher County,33150
83516,28097,58079,Zip,ND,ND,Wheatland,Fargo,Cass County,276303
89544,28097,72425,Zip,AR,AR,O'Kean,,Randolph County,52415
87008,28097,65788,Zip,MO,MO,Peace Valley,West Plains,Howell County,178568
85370,28097,62250,Zip,IL,IL,Hoffman,St. Louis,Clinton County,105301
95903,28097,89425,Zip,NV,NV,Orovada,Winnemucca,Humboldt County,209519
83336,28097,57536,Zip,SD,SD,Harrold,,Lyman County,164882
77865,28097,45859,Zip,OH,OH,McGuffey,,Hardin County,49682
65658,28097,18949,Zip,PA,PA,Plumstead Township,Philadelphia-Camden-Wilmington,Bucks County,459197
65509,28097,18473,Zip,PA,PA,Texas Township,,Wayne County,161837
93749,28097,81244,Zip,CO,CO,Rockvale,Ca��on City,Fremont County,248817
89342,28097,72061,Zip,AR,AR,Quitman,,Cleburne County,150951
71662,28097,31772,Zip,GA,GA,Oakfield,Albany,Worth County,130403
68370,28097,24927,Zip,WV,WV,Cass,,Pocahontas County,60706
91503,28097,76631,Zip,TX,TX,Bynum,,Hill County,113567
93815,28097,81610,Zip,CO,CO,Dinosaur,Craig,Moffat County,76033
85368,28097,62248,Zip,IL,IL,Waterloo,St. Louis,Monroe County,142100
78519,28097,47282,Zip,IN,IN,Vernon,North Vernon,Jennings County,92524
71637,28097,31720,Zip,GA,GA,Barwick,Valdosta,Brooks County,69837
100269,28097,99572,Zip,AK,AK,Cooper Landing,,Kenai Peninsula Borough,404405
59806,28097,5071,Zip,VT,VT,Woodstock,Claremont-Lebanon,Windsor County,566436
80208,28097,50206,Zip,IA,IA,New Providence,,Hardin County,112048
84893,28097,61317,Zip,IL,IL,Cherry,Ottawa-Peru,Bureau County,86464
80903,28097,52236,Zip,IA,IA,Homestead,,Iowa County,248529
83001,28097,56668,Zip,MN,MN,Ranier,,Koochiching County,136448
96616,28097,92060,Zip,CA,CA,Palomar Mountain,San Diego-Carlsbad,San Diego County,430478
85151,28097,61773,Zip,IL,IL,Sibley,Champaign-Urbana,Ford County,70068
87378,28097,66948,Zip,KS,KS,Jamestown,,Cloud County,73098
68490,28097,25161,Zip,WV,WV,Montgomery,Beckley,Fayette County,48865
82913,28097,56536,Zip,MN,MN,Felton,Fargo,Clay County,180150
85236,28097,61932,Zip,IL,IL,Hume,,Edgar County,51174
99927,28097,98628,Zip,WA,WA,Lyle,,Klickitat County,117708
68942,28097,26254,Zip,WV,WV,Bowden,Elkins,Randolph County,98466
73584,28134,35745,Zip,AL,AL,Estillfork,Scottsboro,Jackson County,139596
83752,28134,58580,Zip,ND,ND,Zap,,Mercer County,119833
68151,28134,24458,Zip,VA,VA,McDowell,,Highland County,222485
89831,28134,72950,Zip,AR,AR,Parks,,Scott County,90979
99919,28134,98619,Zip,WA,WA,Glenwood,,Klickitat County,296333
83203,28134,57268,Zip,SD,SD,Toronto,,Deuel County,228573
81722,28134,54485,Zip,WI,WI,Summit Lake,,Langlade County,247714
89741,28134,72752,Zip,AR,AR,Pettigrew,Fayetteville-Springdale-Rogers,Madison County,109225
84047,28134,59430,Zip,MT,MT,Denton,,Fergus County,155886
65255,28134,17930,Zip,PA,PA,Blythe Township,Pottsville,Schuylkill County,62321
58206,28134,1012,Zip,MA,MA,Chesterfield,Springfield,Hampshire County,306685
93889,28134,82221,Zip,WY,WY,La Grange,,Goshen County,187890
69078,28134,26585,Zip,WV,WV,Metz,Fairmont,Marion County,81952
80177,28134,50146,Zip,IA,IA,Linden,Des Moines-West Des Moines,Dallas County,183633
78652,28134,47535,Zip,IN,IN,Edwardsport,Vincennes,Knox County,68180
95879,28134,89317,Zip,NV,NV,Lund,,White Pine County,189670
93911,28134,82334,Zip,WY,WY,Sinclair,,Carbon County,151240
80137,28134,50103,Zip,IA,IA,Garden Grove,,Decatur County,69531
83321,28134,57476,Zip,SD,SD,Tulare,,Spink County,105172
86559,28134,64722,Zip,MO,MO,Amoret,Kansas City,Bates County,127691
86771,28159,65321,Zip,MO,MO,Blackburn,Marshall,Saline County,209450
67342,28159,22643,Zip,VA,VA,Markham,Washington-Arlington-Alexandria,Fauquier County,806420
80622,28159,51056,Zip,IA,IA,Smithland,Sioux City,Woodbury County,91411
64689,28159,16665,Zip,PA,PA,Newry,Altoona,Blair County,153221
88962,28159,71223,Zip,LA,LA,Bonita,Bastrop,Morehouse Parish,36925
83986,28159,59259,Zip,MT,MT,Richey,,Dawson County,179316
61916,28159,10915,Zip,NY,NY,Crawford,New York-Newark-Jersey City,Orange County,303005
99590,28159,98134,Zip,WA,WA,Seattle,Seattle-Tacoma-Bellevue,King County,488267
89176,28159,71724,Zip,AR,AR,Calion,El Dorado,Union County,55615
91972,28159,77483,Zip,TX,TX,Bay City,Bay City,Matagorda County,130953
67440,28159,22931,Zip,VA,VA,Covesville,Charlottesville,Albemarle County,301537
61877,28159,10587,Zip,NY,NY,Town Of Somers,New York-Newark-Jersey City,Westchester County,455276
67544,28159,23115,Zip,VA,VA,Tappahannock,,Essex County,182839
83792,28159,58710,Zip,ND,ND,Anamoose,Minot,McHenry County,104211
63100,28159,13410,Zip,NY,NY,Nelliston,Amsterdam,Montgomery County,74809
64141,28159,15502,Zip,PA,PA,Hidden Valley,Somerset,Somerset County,214552
87702,28159,67651,Zip,KS,KS,Natoma,,Osborne County,79752
90022,28159,73442,Zip,OK,OK,Loco,Duncan,Stephens County,92318
86227,28159,63866,Zip,MO,MO,Marston,,New Madrid County,60182
65273,28159,17953,Zip,PA,PA,Middleport,Pottsville,Schuylkill County,49520
84779,28159,61042,Zip,IL,IL,Harmon,Dixon,Lee County,114946
71959,28159,32355,Zip,FL,FL,Crawfordville,Tallahassee,Wakulla County,
81912,28159,54827,Zip,WI,WI,Cornucopia,,Bayfield County,209342
100146,28159,99179,Zip,WA,WA,Uniontown,Pullman,Whitman County,
77743,28187,45673,Zip,OH,OH,Richmond Dale,Chillicothe,Ross County,89852
76414,28187,42715,Zip,KY,KY,Breeding,,Adair County,107670
92994,28187,79533,Zip,TX,TX,Lueders,Abilene,Jones County,79146
83680,28187,58461,Zip,ND,ND,Litchville,,Barnes County,50064
78662,28187,47551,Zip,IN,IN,Leopold,,Perry County,164707
83288,28187,57434,Zip,SD,SD,Conde,,Spink County,115387
59870,28187,5358,Zip,VT,VT,Halifax,,Windham County,286379
80054,28187,49955,Zip,MI,MI,Atlantic Mine,Houghton,Houghton County,61946
68853,28187,25989,Zip,WV,WV,White Oak,,Summers County,125597
77845,28187,45835,Zip,OH,OH,Dola,,Hardin County,140249
59481,28187,4417,Zip,SC,SC,Easley,Greenville-Anderson-Mauldin,Pickens County,135195
82595,28187,56060,Zip,MN,MN,Lewisville,,Watonwan County,106730
68022,28187,24161,Zip,VA,VA,Sandy Level,Danville,Pittsylvania County,143820
87660,28187,67565,Zip,KS,KS,Otis,,Rush County,65832
85204,28187,61862,Zip,IL,IL,Penfield,Champaign-Urbana,Champaign County,134799
63329,28187,13842,Zip,NY,NY,Town Of Kortright,,Delaware County,181644
84754,28187,61007,Zip,IL,IL,Baileyville,Rochelle,Ogle County,104035
70406,28187,29329,Zip,SC,SC,Spartanburg,Spartanburg,Spartanburg County,67202
98888,28187,96751,Zip,HI,HI,Kapaa,Kapaa,Kauai County,719937
77787,28187,45740,Zip,OH,OH,Jacksonville,Athens,Athens County,55790
94692,28187,84758,Zip,UT,UT,Orderville,,Kane County,312654
74009,28215,36722,Zip,AL,AL,Arlington,,Wilcox County,87832
80091,28215,50032,Zip,IA,IA,Berwick,Des Moines-West Des Moines,Polk County,171683
71603,28215,31630,Zip,GA,GA,Du Pont,,Clinch County,71065
80259,28215,50264,Zip,IA,IA,Weldon,,Decatur County,153477
92733,28215,78938,Zip,TX,TX,Ellinger,,Fayette County,151372
75983,28215,41271,Zip,KY,KY,Boons Camp,,Johnson County,68304
59628,28215,4685,Zip,ME,ME,Swans Island,,Hancock County,282061
58260,28215,1093,Zip,MA,MA,Whately,Greenfield Town,Franklin County,393345
63116,28215,13436,Zip,NY,NY,Town Of Arietta,,Hamilton County,363540
83701,28215,58492,Zip,ND,ND,Wimbledon,,Barnes County,108516
89532,28215,72410,Zip,AR,AR,Alicia,,Lawrence County,49839
93213,28215,80024,Zip,CO,CO,Derby,Denver-Aurora-Lakewood,Adams County,387222
80167,28215,50136,Zip,IA,IA,Keswick,,Keokuk County,85670
80039,28215,49927,Zip,MI,MI,Gaastra,,Iron County,68263
97903,28215,94972,Zip,CA,CA,Sebastopol,Santa Rosa,Sonoma County,1115288
99853,28215,98538,Zip,WA,WA,Chehalis,Centralia,Lewis County,198661
88231,28215,68870,Zip,NE,NE,Riverdale,Kearney,Buffalo County,
59771,28238,5031,Zip,VT,VT,Barnard,Claremont-Lebanon,Windsor County,400229
98198,28238,95435,Zip,CA,CA,Lakeport,Clearlake,Lake County,420355
63394,28238,14060,Zip,NY,NY,Centerville,,Allegany County,92426
84264,28238,59931,Zip,MT,MT,Rollins,,Lake County,794138
82756,28238,56291,Zip,MN,MN,Taunton,Marshall,Lyon County,176180
99381,28238,97636,Zip,OR,OR,Paisley,,Lake County,139696
64763,28238,16839,Zip,PA,PA,Cooper Township,DuBois,Clearfield County,98147
93056,28238,79741,Zip,TX,TX,Goldsmith,Odessa,Ector County,96194
90480,28238,74633,Zip,OK,OK,Burbank,Tulsa,Osage County,92395
67502,28238,23056,Zip,VA,VA,Gloucester,Virginia Beach-Norfolk-Newport News,Gloucester County,290086
86241,28238,63882,Zip,MO,MO,Wyatt,,Mississippi County,82650
97151,28238,93207,Zip,CA,CA,California Hot Springs,Visalia-Porterville,Tulare County,161732
84085,28238,59483,Zip,MT,MT,Sun River,Great Falls,Cascade County,319271
62862,28238,12955,Zip,NY,NY,Town Of Ellenburg,Plattsburgh,Clinton County,125535
84913,28238,61337,Zip,IL,IL,Malden,Ottawa-Peru,Bureau County,91185
62723,28238,12752,Zip,NY,NY,Town Of Cochecton,,Sullivan County,253573
69665,28238,28019,Zip,NC,NC,Mooresboro,Forest City,Rutherford County,69821
80190,28238,50160,Zip,IA,IA,Martensdale,Des Moines-West Des Moines,Warren County,163861
76143,28261,41817,Zip,KY,KY,Garner,,Knott County,60094
86547,28261,64674,Zip,MO,MO,Purdin,,Linn County,86933
93920,28261,82421,Zip,WY,WY,Deaver,,Big Horn County,193341
92829,28261,79098,Zip,TX,TX,Wildorado,Amarillo,Oldham County,281445
67699,28261,23423,Zip,VA,VA,Painter,,Accomack County,99629
93515,28261,80729,Zip,CO,CO,Grover,Greeley,Weld County,477375
77707,28261,45621,Zip,OH,OH,Wellston,Jackson,Jackson County,36887
66917,28261,21607,Zip,MD,MD,Barclay,Baltimore-Columbia-Towson,Queen Annes County,273730
82010,28261,54967,Zip,WI,WI,Poy Sippi,,Waushara County,79934
75446,28261,39836,Zip,GA,GA,Coleman,,Randolph County,96792
90417,28261,74460,Zip,OK,OK,Schulter,Tulsa,Okmulgee County,56514
84984,28261,61449,Zip,IL,IL,La Fayette,Peoria,Stark County,59954
82938,28261,56566,Zip,MN,MN,Naytahwaush,,Mahnomen County,191452
94346,28261,83848,Zip,ID,ID,Nordman,Sandpoint,Bonner County,572481
80731,28279,51536,Zip,IA,IA,Hancock,Omaha-Council Bluffs,Pottawattamie County,130459
62980,28279,13136,Zip,NY,NY,Town Of Pitcher,,Chenango County,83238
93881,28279,82210,Zip,WY,WY,Chugwater,,Platte County,191160
87808,28279,68018,Zip,NE,NE,Colon,Omaha-Council Bluffs,Saunders County,
68057,28279,24239,Zip,VA,VA,Honaker,,Russell County,49335
73017,28279,34138,Zip,FL,FL,Chokoloskee,Naples-Immokalee-Marco Island,Collier County,282383
65499,28279,18461,Zip,PA,PA,Buckingham Township,,Wayne County,152063
88255,28279,68932,Zip,NE,NE,Campbell,,Franklin County,276080
98090,28279,95305,Zip,CA,CA,Big Oak Flat,Sonora,Tuolumne County,315173
85108,28279,61722,Zip,IL,IL,Arrowsmith,Bloomington,McLean County,140357
79749,28279,49434,Zip,MI,MI,Holland,Grand Rapids-Wyoming,Ottawa County,886786
80803,28279,52038,Zip,IA,IA,Dundee,,Delaware County,151828
90486,28279,74644,Zip,OK,OK,Marland,,Noble County,78925
86976,28279,65752,Zip,MO,MO,Everton,,Dade County,135081
90056,28297,73530,Zip,OK,OK,Davidson,,Tillman County,28376
90172,28297,73761,Zip,OK,OK,Nash,,Grant County,83272
60260,28297,6353,Zip,CT,CT,Montville,Norwich-New London,New London County,238409
88349,28297,69146,Zip,NE,NE,Lemoyne,,Keith County,215779
75089,28297,38952,Zip,MS,MS,Schlater,Greenwood,Leflore County,111144
78785,28297,47849,Zip,IN,IN,Fairbanks,Terre Haute,Sullivan County,123220
87288,28297,66735,Zip,KS,KS,Franklin,Pittsburg,Crawford County,
89888,28297,73056,Zip,OK,OK,Marshall,Oklahoma City,Logan County,111701
89137,28297,71630,Zip,AR,AR,Arkansas City,,Desha County,49273
86985,28297,65762,Zip,MO,MO,Thornfield,,Ozark County,220580
68164,28297,24476,Zip,VA,VA,Steeles Tavern,Staunton-Waynesboro,Augusta County,287051
83466,28297,58011,Zip,ND,ND,Buffalo,Fargo,Cass County,184102
93728,28297,81220,Zip,CO,CO,Cimarron,,Gunnison County,359123
85562,28297,62553,Zip,IL,IL,Oconee,,Shelby County,107144
69115,28297,26691,Zip,WV,WV,Craigsville,,Nicholas County,71576
84703,28297,60917,Zip,IL,IL,Buckingham,Kankakee,Kankakee County,139465
100123,28297,99150,Zip,WA,WA,Malo,,Ferry County,243370
86175,28297,63758,Zip,MO,MO,Kelso,Sikeston,Scott County,144080
85195,28297,61851,Zip,IL,IL,Ivesdale,Champaign-Urbana,Champaign County,147111
96746,28297,92239,Zip,CA,CA,Desert Center,Riverside-San Bernardino-Ontario,Riverside County,200943
64989,28322,17254,Zip,PA,PA,Greene Township,Chambersburg-Waynesboro,Franklin County,201174
85456,28322,62370,Zip,IL,IL,Rockport,,Pike County,63442
76307,28322,42321,Zip,KY,KY,Beech Creek,Central City,Muhlenberg County,68307
88070,28322,68631,Zip,NE,NE,Creston,Columbus,Platte County,199895
67848,28322,23876,Zip,VA,VA,Rawlings,,Brunswick County,117995
99379,28322,97634,Zip,OR,OR,Klamath Falls,Klamath Falls,Klamath County,259147
87928,28322,68328,Zip,NE,NE,Clatonia,Beatrice,Gage County,116698
84927,28322,61358,Zip,IL,IL,Rutland,Ottawa-Peru,La Salle County,71483
80431,28322,50562,Zip,IA,IA,Mallard,,Palo Alto County,78003
80582,28322,51010,Zip,IA,IA,Castana,,Monona County,112250
89554,28322,72435,Zip,AR,AR,Knobel,,Clay County,40200
59119,28322,3441,Zip,NH,NH,Winchester,Keene,Cheshire County,185660
86734,28322,65244,Zip,MO,MO,Clifton Hill,Moberly,Randolph County,125278
81381,28322,53557,Zip,WI,WI,Lowell,Beaver Dam,Dodge County,194754
86030,28322,63381,Zip,MO,MO,Truxton,St. Louis,Lincoln County,196912
64463,28322,16132,Zip,PA,PA,Mahoning Township,New Castle,Lawrence County,80419
80343,28322,50434,Zip,IA,IA,Fertile,Mason City,Worth County,102854
69114,28342,26690,Zip,WV,WV,Swiss,,Nicholas County,58039
78121,28342,46377,Zip,IN,IN,Lowell,Chicago-Naperville-Elgin,Lake County,131791
80625,28342,51061,Zip,IA,IA,Washta,,Cherokee County,67612
71281,28342,30708,Zip,GA,GA,Cisco,Dalton,Murray County,94835
83058,28342,56761,Zip,MN,MN,Wannaska,,Roseau County,138716
64114,28342,15463,Zip,PA,PA,Luzerne Township,Pittsburgh,Fayette County,70980
80733,28342,51540,Zip,IA,IA,Hastings,Omaha-Council Bluffs,Mills County,
66919,28342,21610,Zip,MD,MD,Betterton,,Kent County,240341
67345,28342,22646,Zip,VA,VA,Boyce,Washington-Arlington-Alexandria,Clarke County,386979
78814,28342,47881,Zip,IN,IN,Staunton,Terre Haute,Clay County,86261
76817,28342,43735,Zip,OH,OH,Roseville,Zanesville,Muskingum County,96277
68364,28342,24916,Zip,WV,WV,Crawley,,Greenbrier County,157721
83178,28342,57238,Zip,SD,SD,Goodwin,,Deuel County,160438
98553,28342,96016,Zip,CA,CA,Cassel,Redding,Shasta County,286664
88301,28342,69020,Zip,NE,NE,Bartley,,Red Willow County,90131
62316,28342,11970,Zip,NY,NY,Riverhead,New York-Newark-Jersey City,Suffolk County,658781
99941,28342,98647,Zip,WA,WA,Skamokawa,,Wahkiakum County,243955
81029,28342,52580,Zip,IA,IA,Packwood,Fairfield,Jefferson County,107702
91412,28364,76460,Zip,TX,TX,Loving,,Young County,116794
67583,28364,23180,Zip,VA,VA,Water View,,Middlesex County,212290
83878,28364,59015,Zip,MT,MT,Broadview,Billings,Yellowstone County,282300
64191,28364,15619,Zip,PA,PA,Greensburg,Pittsburgh,Westmoreland County,101596
78683,28364,47585,Zip,IN,IN,Stendal,Jasper,Pike County,140037
82606,28364,56078,Zip,MN,MN,Pemberton,Mankato-North Mankato,Blue Earth County,185745
93868,28364,82060,Zip,WY,WY,Cheyenne,Cheyenne,Laramie County,407702
62444,28364,12169,Zip,NY,NY,Town Of Stephentown,Albany-Schenectady-Troy,Rensselaer County,233970
80761,28364,51572,Zip,IA,IA,Soldier,,Monona County,75050
63293,28364,13786,Zip,NY,NY,Town Of Harpersfield,,Delaware County,156360
84888,28364,61312,Zip,IL,IL,Arlington,Ottawa-Peru,Bureau County,100785
87945,28364,68346,Zip,NE,NE,Dunbar,,Otoe County,179231
95442,28364,87577,Zip,NM,NM,Penasco,Taos,Taos County,296088
58922,28364,2824,Zip,RI,RI,North Smithfield,Providence-Warwick,Providence County,380904
76474,28364,43029,Zip,OH,OH,Irwin,Columbus,Madison County,241279
85265,28364,62019,Zip,IL,IL,Donnellson,,Montgomery County,94778
90538,28364,74827,Zip,OK,OK,Atwood,,Hughes County,153557
70418,28364,29346,Zip,SC,SC,Spartanburg,Spartanburg,Spartanburg County,85365
86229,28364,63868,Zip,MO,MO,Morehouse,,New Madrid County,40096
83328,28364,57522,Zip,SD,SD,Blunt,Pierre,Hughes County,102093
84152,28364,59721,Zip,MT,MT,Cardwell,,Madison County,366713
81473,28364,53825,Zip,WI,WI,Stitzer,Platteville,Grant County,148892
98183,28364,95419,Zip,CA,CA,Occidental,Santa Rosa,Sonoma County,465234
74822,28364,38453,Zip,TN,TN,Dellrose,,Lincoln County,165249
63874,28364,15064,Zip,PA,PA,South Fayette Township,Pittsburgh,Allegheny County,131836
85527,28364,62512,Zip,IL,IL,Beason,Lincoln,Logan County,101834
64740,28364,16750,Zip,PA,PA,Annin Township,Bradford,McKean County,85122
