STCOFIPS,Year,Annual Change (%),HPI
01071,2014,-1.56,180.71
01071,2015,0.69,181.96
01071,2016,0.64,183.12
01071,2017,4.85,192.01
01071,2018,2.24,196.31
01071,2019,3.01,202.21
01071,2020,3.24,208.76
01073,1975,.,100.00
01073,1976,8.30,108.30
01073,1977,9.48,118.57
01073,1978,11.94,132.72
01073,1979,9.19,144.92
01073,1980,0.95,146.30
01073,1981,6.93,156.44
01073,1982,-5.16,148.36
01073,1983,4.87,155.58
01073,1984,7.61,167.42
01073,1985,2.36,171.37
01073,1986,5.40,180.62
01073,1987,4.34,188.46
01073,1988,3.67,195.38
01073,1989,2.48,200.22
01073,1990,2.68,205.59
01073,1991,3.23,212.24
01073,1992,2.69,217.94
01073,1993,3.81,226.26
01073,1994,4.77,237.06
01073,1995,5.24,249.49
01073,1996,3.99,259.44
01073,1997,3.86,269.45
01073,1998,4.03,280.32
01073,1999,3.35,289.71
01073,2000,4.28,302.10
01073,2001,4.45,315.56
01073,2002,3.02,325.09
01073,2003,2.74,333.99
01073,2004,5.23,351.45
01073,2005,7.06,376.26
01073,2006,6.11,399.27
01073,2007,1.96,407.11
01073,2008,0.50,409.12
01073,2009,-3.11,396.42
01073,2010,-5.82,373.35
01073,2011,-3.68,359.60
01073,2012,-1.27,355.05
01073,2013,-0.06,354.83
01073,2014,2.80,364.78
01073,2015,4.23,380.19
01073,2016,3.90,395.01
01073,2017,4.27,411.86
01073,2018,5.75,435.54
01073,2019,4.34,454.45
01073,2020,3.75,471.48
01075,1996,.,100.00
01075,1997,3.51,103.51
01075,1998,9.95,113.81
01075,1999,-6.23,106.72
01075,2000,8.88,116.20
01075,2001,-0.29,115.86
01075,2002,2.33,118.57
01075,2003,-1.40,116.90
01075,2004,11.09,129.86
01075,2005,-5.97,122.11
01075,2006,3.64,126.56
01075,2007,13.50,143.65
01075,2008,-0.84,142.44
01075,2009,-0.65,141.51
01075,2010,-4.06,135.76
01075,2011,-12.98,118.14
01075,2012,3.31,122.05
01075,2013,2.14,124.66
01075,2014,8.85,135.70
01075,2015,-7.03,126.16
01075,2016,24.03,156.48
01075,2017,-7.66,144.49
01075,2018,-3.26,139.78
01075,2019,4.15,145.59
01075,2020,3.39,150.53
01077,1985,.,100.00
01077,1986,9.94,109.94
01077,1987,-2.75,106.92
01077,1988,0.91,107.90
01077,1989,8.60,117.17
01077,1990,0.81,118.12
01077,1991,6.76,126.10
01077,1992,2.89,129.75
01077,1993,4.78,135.95
01077,1994,0.79,137.02
01077,1995,5.26,144.23
01077,1996,3.35,149.06
01077,1997,0.98,150.51
01077,1998,1.26,152.41
01077,1999,2.45,156.14
01077,2000,-0.01,156.12
01077,2001,3.33,161.32
01077,2002,1.12,163.14
01077,2003,1.91,166.26
01077,2004,2.34,170.15
01077,2005,3.03,175.31
01077,2006,6.48,186.67
01077,2007,4.51,195.09
01077,2008,3.40,201.73
01077,2009,1.81,205.39
01077,2010,-2.81,199.61
01077,2011,-0.65,198.31
01077,2012,-0.02,198.27
01077,2013,1.15,200.56
01077,2014,1.81,204.19
01077,2015,0.71,205.65
01077,2016,3.66,213.18
01077,2017,1.00,215.31
01077,2018,2.30,220.25
01077,2019,3.85,228.72
01077,2020,3.02,235.63
01079,1991,.,100.00
01079,1992,3.36,103.36
01079,1993,5.17,108.70
01079,1994,1.06,109.86
01079,1995,1.85,111.89
01079,1996,6.17,118.79
01079,1997,1.95,121.10
01079,1998,8.74,131.69
01079,1999,6.14,139.78
01079,2000,1.03,141.23
01079,2001,3.26,145.83
01079,2002,0.94,147.20
01079,2003,2.97,151.57
01079,2004,1.92,154.48
01079,2005,4.22,161.00
01079,2006,3.34,166.37
01079,2007,5.11,174.87
01079,2008,2.92,179.97
01079,2009,-0.37,179.31
01079,2010,-1.86,175.98
01079,2011,-1.14,173.98
01079,2012,-0.88,172.46
01079,2013,0.06,172.56
01079,2014,2.84,177.46
01079,2015,2.30,181.54
01079,2016,-2.06,177.80
01079,2017,7.92,191.88
01079,2018,0.42,192.68
01079,2019,-1.35,190.08
01079,2020,6.92,203.24
01081,1975,.,100.00
01081,1976,11.38,111.38
01081,1977,-0.19,111.17
01081,1978,6.71,118.63
01081,1979,6.77,126.66
01081,1980,1.04,127.98
01081,1981,5.45,134.96
01081,1982,0.91,136.19
01081,1983,5.55,143.74
01081,1984,14.38,164.41
01081,1985,-5.84,154.81
01081,1986,5.21,162.88
01081,1987,6.01,172.66
01081,1988,0.38,173.32
01081,1989,4.21,180.62
01081,1990,4.64,189.01
01081,1991,0.72,190.36
01081,1992,3.00,196.06
01081,1993,3.33,202.58
01081,1994,4.08,210.85
01081,1995,5.32,222.07
01081,1996,3.50,229.84
01081,1997,3.90,238.81
01081,1998,3.05,246.08
01081,1999,4.01,255.96
01081,2000,3.53,265.00
01081,2001,3.84,275.17
01081,2002,3.20,283.97
01081,2003,2.43,290.87
01081,2004,6.67,310.28
01081,2005,8.98,338.15
01081,2006,7.79,364.51
01081,2007,5.08,383.02
01081,2008,-0.93,379.46
01081,2009,-2.08,371.58
01081,2010,-6.16,348.69
01081,2011,-4.26,333.84
01081,2012,-1.89,327.55
01081,2013,-1.29,323.32
01081,2014,1.29,327.48
01081,2015,2.62,336.07
01081,2016,3.93,349.28
01081,2017,5.35,367.96
01081,2018,5.04,386.51
01081,2019,5.02,405.92
01081,2020,2.58,416.39
01083,1986,.,100.00
01083,1987,3.57,103.57
01083,1988,6.07,109.85
01083,1989,1.22,111.19
01083,1990,3.29,114.85
01083,1991,-0.19,114.63
01083,1992,3.60,118.76
01083,1993,4.89,124.57
01083,1994,0.93,125.73
01083,1995,-0.06,125.65
01083,1996,4.13,130.84
01083,1997,3.46,135.37
01083,1998,3.71,140.40
01083,1999,2.17,143.45
01083,2000,3.08,147.86
01083,2001,4.96,155.19
01083,2002,2.02,158.33
01083,2003,1.59,160.85
01083,2004,2.70,165.20
01083,2005,5.13,173.68
01083,2006,5.70,183.57
01083,2007,5.91,194.42
01083,2008,2.07,198.44
01083,2009,-0.31,197.83
01083,2010,-0.57,196.69
01083,2011,-3.20,190.40
01083,2012,0.16,190.69
01083,2013,-2.58,185.76
01083,2014,0.57,186.83
01083,2015,0.09,187.00
01083,2016,2.59,191.85
01083,2017,0.75,193.29
01083,2018,6.25,205.37
01083,2019,4.29,214.17
01083,2020,6.24,227.54
01085,2001,.,100.00
01085,2002,-4.50,95.50
01085,2003,4.61,99.90
01085,2004,6.41,106.30
01085,2005,7.94,114.74
01085,2006,5.04,120.53
01085,2007,0.57,121.21
01085,2008,2.84,124.65
01085,2009,-1.39,122.93
01085,2010,-5.76,115.85
01085,2011,-2.43,113.03
01085,2012,-1.02,111.88
01085,2013,-3.55,107.91
01085,2014,-2.11,105.64
01085,2015,4.38,110.27
01085,2016,-2.37,107.65
01085,2017,1.04,108.78
01085,2018,8.78,118.32
01085,2019,0.85,119.32
01085,2020,3.59,123.60
01087,1998,.,100.00
01087,1999,5.12,105.12
01087,2000,8.61,114.17
01087,2001,-3.19,110.52
01087,2002,-1.20,109.20
01087,2003,-4.77,103.99
01087,2004,10.52,114.93
01087,2005,2.38,117.66
01087,2006,9.89,129.30
01087,2007,3.61,133.97
01087,2008,-1.22,132.33
01087,2009,-5.67,124.82
01087,2010,-6.26,117.01
01087,2011,1.62,118.91
01087,2012,-5.39,112.50
01087,2013,-5.92,105.83
01087,2014,11.23,117.71
01087,2015,-1.99,115.37
01087,2016,-4.99,109.61
01087,2017,0.72,110.40
01087,2018,-3.73,106.28
01087,2019,26.16,134.08
01087,2020,-4.37,128.23
01089,1975,.,100.00
01089,1976,4.97,104.97
01089,1977,11.57,117.11
01089,1978,5.34,123.36
01089,1979,20.30,148.40
01089,1980,8.53,161.06
01089,1981,5.72,170.26
01089,1982,5.02,178.81
01089,1983,1.62,181.71
01089,1984,8.84,197.77
01089,1985,5.55,208.75
01089,1986,4.13,217.37
01089,1987,4.28,226.68
01089,1988,2.98,233.43
01089,1989,0.85,235.42
01089,1990,0.49,236.58
01089,1991,1.80,240.84
01089,1992,2.13,245.97
01089,1993,2.72,252.67
01089,1994,-0.56,251.25
01089,1995,0.35,252.13
01089,1996,1.70,256.41
01089,1997,1.96,261.44
01089,1998,3.51,270.60
01089,1999,1.83,275.57
01089,2000,2.89,283.53
01089,2001,3.23,292.68
01089,2002,2.50,300.01
01089,2003,1.90,305.70
01089,2004,2.23,312.50
01089,2005,5.43,329.48
01089,2006,8.41,357.19
01089,2007,5.84,378.04
01089,2008,1.84,384.98
01089,2009,-1.02,381.05
01089,2010,-0.88,377.71
01089,2011,-2.81,367.08
01089,2012,-1.45,361.76
01089,2013,-1.12,357.69
01089,2014,-0.25,356.82
01089,2015,1.13,360.85
01089,2016,2.54,370.01
01089,2017,2.26,378.37
01089,2018,4.87,396.80
01089,2019,5.48,418.54
01089,2020,7.55,450.14
01091,1993,.,100.00
01091,1994,3.60,103.60
01091,1995,-1.76,101.77
01091,1996,7.08,108.97
01091,1997,11.31,121.30
01091,1998,-3.72,116.78
01091,1999,6.70,124.61
01091,2000,6.13,132.24
01091,2001,4.14,137.71
01091,2002,-0.17,137.47
01091,2003,5.60,145.18
01091,2004,2.93,149.43
01091,2005,4.76,156.55
01091,2006,3.67,162.30
01091,2007,5.49,171.20
01091,2008,5.63,180.83
01091,2009,-1.25,178.58
01091,2010,-2.54,174.04
01091,2011,-2.06,170.46
01091,2012,-3.60,164.32
01091,2013,-2.71,159.88
01091,2014,5.61,168.85
01091,2015,3.55,174.85
01091,2016,-7.11,162.42
01091,2017,9.98,178.62
01091,2018,0.40,179.34
01091,2019,2.91,184.56
01091,2020,5.18,194.13
01093,1996,.,100.00
01093,1997,-0.35,99.65
01093,1998,2.72,102.36
01093,1999,2.16,104.57
01093,2000,5.69,110.53
01093,2001,0.58,111.17
01093,2002,-2.10,108.84
01093,2003,3.35,112.48
01093,2004,-0.12,112.34
01093,2005,9.17,122.65
01093,2006,1.43,124.40
01093,2007,8.46,134.93
01093,2008,0.24,135.25
01093,2009,-1.27,133.53
01093,2010,-2.42,130.30
01093,2011,1.69,132.50
01093,2012,-1.22,130.89
01093,2013,-1.80,128.53
01093,2014,-2.46,125.37
01093,2015,7.97,135.36
01093,2016,2.42,138.64
01093,2017,4.05,144.25
01093,2018,-3.81,138.75
01093,2019,4.57,145.10
01093,2020,5.15,152.57
01095,1989,.,100.00
01095,1990,0.13,100.13
01095,1991,0.84,100.98
01095,1992,4.37,105.39
01095,1993,3.48,109.06
01095,1994,5.24,114.77
01095,1995,6.09,121.76
01095,1996,3.95,126.57
01095,1997,4.39,132.13
01095,1998,3.93,137.32
01095,1999,1.51,139.39
01095,2000,4.09,145.10
01095,2001,4.08,151.02
01095,2002,1.03,152.58
01095,2003,1.87,155.43
01095,2004,1.77,158.18
01095,2005,3.54,163.78
01095,2006,6.85,174.99
01095,2007,6.08,185.63
01095,2008,0.21,186.02
01095,2009,-0.65,184.81
01095,2010,-2.40,180.36
01095,2011,-1.86,177.01
01095,2012,-0.21,176.64
01095,2013,-1.98,173.15
01095,2014,0.41,173.86
01095,2015,1.28,176.09
01095,2016,3.34,181.98
01095,2017,1.86,185.35
01095,2018,3.68,192.18
01095,2019,5.04,201.86
01095,2020,3.36,208.66
01097,1975,.,100.00
01097,1976,14.71,114.71
01097,1977,14.48,131.32
01097,1978,3.16,135.46
01097,1979,7.12,145.10
01097,1980,10.65,160.55
01097,1981,7.24,172.18
01097,1982,5.77,182.12
01097,1983,3.77,188.98
01097,1984,1.39,191.60
01097,1985,0.30,192.17
01097,1986,5.38,202.50
01097,1987,-1.73,199.00
01097,1988,1.33,201.66
01097,1989,-2.42,196.78
01097,1990,1.83,200.38
01097,1991,3.27,206.93
01097,1992,3.62,214.41
01097,1993,4.24,223.50
01097,1994,3.04,230.30
01097,1995,4.90,241.58
01097,1996,3.24,249.40
01097,1997,4.85,261.49
01097,1998,4.03,272.04
01097,1999,3.81,282.40
01097,2000,3.16,291.33
01097,2001,5.23,306.57
01097,2002,1.52,311.24
01097,2003,2.42,318.77
01097,2004,1.65,324.04
01097,2005,6.06,343.67
01097,2006,14.77,394.42
01097,2007,6.91,421.66
01097,2008,1.19,426.66
01097,2009,-2.89,414.30
01097,2010,-7.16,384.65
01097,2011,-6.14,361.03
01097,2012,-3.88,347.02
01097,2013,-1.32,342.42
01097,2014,1.50,347.56
01097,2015,3.30,359.04
01097,2016,1.67,365.02
01097,2017,3.40,377.44
01097,2018,5.33,397.56
01097,2019,4.07,413.74
01097,2020,4.58,432.68
01099,1993,.,100.00
01099,1994,-3.03,96.97
01099,1995,1.04,97.98
01099,1996,2.65,100.58
01099,1997,9.99,110.63
01099,1998,-0.38,110.21
01099,1999,4.30,114.95
01099,2000,4.10,119.67
01099,2001,4.65,125.23
01099,2002,0.99,126.47
01099,2003,1.07,127.82
01099,2004,-0.73,126.89
01099,2005,5.74,134.18
01099,2006,5.65,141.76
01099,2007,5.40,149.41
01099,2008,0.52,150.19
01099,2009,-3.14,145.47
01099,2010,-1.96,142.61
01099,2011,-6.80,132.91
01099,2012,-0.03,132.87
01099,2013,-1.93,130.31
01099,2014,1.62,132.42
01099,2015,1.81,134.81
01099,2016,7.19,144.50
01099,2017,-2.21,141.30
01099,2018,2.41,144.71
01099,2019,5.79,153.09
01099,2020,2.26,156.55
01101,1976,.,100.00
01101,1977,-5.43,94.57
01101,1978,14.68,108.46
01101,1979,17.81,127.77
01101,1980,19.95,153.26
01101,1981,-8.86,139.69
01101,1982,10.08,153.77
01101,1983,-5.06,145.99
01101,1984,13.69,165.99
01101,1985,4.71,173.81
01101,1986,4.79,182.13
01101,1987,1.38,184.64
01101,1988,1.73,187.83
01101,1989,1.28,190.22
01101,1990,1.19,192.48
01101,1991,1.01,194.43
01101,1992,2.68,199.64
01101,1993,2.48,204.58
01101,1994,2.62,209.94
01101,1995,3.57,217.43
01101,1996,1.30,220.25
01101,1997,1.60,223.78
01101,1998,1.70,227.59
01101,1999,1.09,230.06
01101,2000,0.99,232.34
01101,2001,3.05,239.42
01101,2002,1.06,241.97
01101,2003,1.14,244.73
01101,2004,1.75,249.01
01101,2005,6.52,265.25
01101,2006,5.57,280.01
01101,2007,3.79,290.62
01101,2008,-0.37,289.54
01101,2009,-3.55,279.25
01101,2010,-4.20,267.53
01101,2011,-3.42,258.38
01101,2012,-3.48,249.40
01101,2013,-1.98,244.47
01101,2014,0.63,246.00
01101,2015,-0.05,245.88
01101,2016,-0.03,245.79
01101,2017,-0.52,244.51
01101,2018,0.91,246.73
01101,2019,2.11,251.93
01101,2020,4.47,263.20
01103,1976,.,100.00
01103,1977,10.60,110.60
01103,1978,18.35,130.90
01103,1979,3.08,134.94
01103,1980,-1.38,133.08
01103,1981,14.65,152.57
01103,1982,0.51,153.35
01103,1983,17.33,179.93
01103,1984,-12.29,157.81
01103,1985,1.87,160.77
01103,1986,7.22,172.38
01103,1987,9.09,188.06
01103,1988,0.14,188.32
01103,1989,0.97,190.14
01103,1990,0.56,191.21
01103,1991,1.02,193.16
01103,1992,2.85,198.67
01103,1993,2.74,204.12
01103,1994,1.95,208.10
01103,1995,0.60,209.35
01103,1996,2.11,213.76
01103,1997,3.82,221.93
01103,1998,5.18,233.43
01103,1999,2.27,238.74
01103,2000,3.52,247.14
01103,2001,2.74,253.92
01103,2002,1.83,258.57
01103,2003,1.66,262.86
01103,2004,1.67,267.25
01103,2005,3.39,276.32
01103,2006,3.75,286.68
01103,2007,4.82,300.50
01103,2008,2.34,307.52
01103,2009,-1.04,304.31
01103,2010,-0.59,302.51
01103,2011,-2.95,293.58
01103,2012,-0.97,290.73
01103,2013,-1.32,286.89
01103,2014,-0.20,286.30
01103,2015,1.60,290.90
01103,2016,-0.27,290.12
01103,2017,5.43,305.87
01103,2018,2.25,312.74
01103,2019,4.51,326.84
01103,2020,5.52,344.89
01107,2001,.,100.00
01107,2002,4.47,104.47
01107,2003,0.44,104.93
01107,2004,2.35,107.40
01107,2005,4.87,112.63
01107,2006,9.89,123.77
01107,2007,7.24,132.72
01107,2008,-0.39,132.20
01107,2009,2.08,134.96
01107,2010,-5.20,127.94
01107,2011,-3.71,123.19
01107,2012,2.76,126.59
01107,2013,4.56,132.36
01107,2014,0.01,132.38
01107,2015,-5.31,125.35
01107,2016,4.76,131.31
01107,2017,-1.26,129.65
01107,2018,8.63,140.84
01107,2019,-7.42,130.40
01107,2020,10.91,144.63
01109,1991,.,100.00
01109,1992,0.01,100.01
01109,1993,2.52,102.54
01109,1994,4.66,107.31
01109,1995,6.67,114.47
01109,1996,3.89,118.93
01109,1997,1.48,120.70
01109,1998,3.48,124.89
01109,1999,-1.03,123.60
01109,2000,4.80,129.54
01109,2001,0.03,129.58
01109,2002,3.88,134.60
01109,2003,3.43,139.22
01109,2004,2.75,143.05
01109,2005,5.20,150.49
01109,2006,11.13,167.23
01109,2007,4.40,174.60
01109,2008,0.95,176.25
01109,2009,-2.59,171.70
01109,2010,-4.15,164.57
01109,2011,-4.36,157.39
01109,2012,1.14,159.19
01109,2013,-1.63,156.58
01109,2014,3.19,161.58
01109,2015,1.14,163.43
01109,2016,-1.34,161.23
01109,2017,3.16,166.33
01109,2018,0.31,166.84
01109,2019,0.83,168.23
01109,2020,3.56,174.21
01111,1996,.,100.00
01111,1997,3.87,103.87
01111,1998,4.78,108.84
01111,1999,9.56,119.24
01111,2000,1.16,120.63
01111,2001,6.62,128.62
01111,2002,1.09,130.02
01111,2003,5.90,137.69
01111,2004,0.52,138.40
01111,2005,12.60,155.84
01111,2006,6.37,165.76
01111,2007,9.91,182.19
01111,2008,-1.79,178.94
01111,2009,-2.27,174.87
01111,2010,-6.14,164.14
01111,2011,-6.61,153.29
01111,2012,-1.97,150.28
01111,2013,-1.32,148.30
01111,2014,2.77,152.40
01111,2015,0.64,153.37
01111,2016,-0.18,153.10
01111,2017,7.59,164.72
01111,2018,-1.75,161.83
01111,2019,4.05,168.39
01111,2020,6.27,178.94
01113,1986,.,100.00
01113,1987,7.01,107.01
01113,1988,3.16,110.39
01113,1989,0.62,111.07
01113,1990,3.56,115.02
01113,1991,-1.12,113.73
01113,1992,4.04,118.31
01113,1993,5.96,125.37
01113,1994,3.13,129.29
01113,1995,-0.18,129.06
01113,1996,4.57,134.96
01113,1997,3.88,140.20
01113,1998,6.21,148.91
01113,1999,3.27,153.78
01113,2000,2.06,156.95
01113,2001,7.17,168.21
01113,2002,1.06,170.00
01113,2003,3.45,175.86
01113,2004,2.72,180.64
01113,2005,9.13,197.13
01113,2006,8.05,213.00
01113,2007,3.84,221.18
01113,2008,-0.21,220.72
01113,2009,-4.68,210.38
01113,2010,-4.66,200.59
01113,2011,-3.89,192.78
01113,2012,-2.55,187.87
01113,2013,-2.25,183.64
01113,2014,-0.46,182.81
01113,2015,5.03,191.99
01113,2016,-3.49,185.29
01113,2017,2.20,189.37
01113,2018,1.79,192.76
01113,2019,7.14,206.52
01113,2020,4.43,215.67
01115,1979,.,100.00
01115,1980,.,.
01115,1981,.,.
01115,1982,.,.
01115,1983,.,.
01115,1984,.,.
01115,1985,.,124.82
01115,1986,5.97,132.27
01115,1987,-3.46,127.70
01115,1988,4.54,133.50
01115,1989,3.53,138.22
01115,1990,1.20,139.87
01115,1991,6.38,148.79
01115,1992,6.17,157.97
01115,1993,1.47,160.29
01115,1994,7.06,171.60
01115,1995,5.53,181.08
01115,1996,5.17,190.45
01115,1997,5.82,201.53
01115,1998,4.49,210.59
01115,1999,2.45,215.75
01115,2000,4.13,224.66
01115,2001,4.75,235.34
01115,2002,2.28,240.72
01115,2003,2.72,247.27
01115,2004,3.25,255.32
01115,2005,5.50,269.36
01115,2006,6.42,286.66
01115,2007,3.07,295.45
01115,2008,0.09,295.72
01115,2009,-2.74,287.63
01115,2010,-5.23,272.60
01115,2011,-3.23,263.80
01115,2012,-1.31,260.35
01115,2013,-0.13,260.02
01115,2014,0.99,262.60
01115,2015,5.17,276.17
01115,2016,1.61,280.61
01115,2017,2.49,287.61
01115,2018,6.26,305.62
01115,2019,2.95,314.64
01115,2020,4.27,328.07
01117,1975,.,100.00
01117,1976,16.97,116.97
01117,1977,2.65,120.06
01117,1978,8.48,130.24
01117,1979,11.66,145.42
01117,1980,4.00,151.24
01117,1981,-0.31,150.76
01117,1982,2.50,154.53
01117,1983,4.78,161.91
01117,1984,2.26,165.57
01117,1985,4.02,172.23
01117,1986,5.28,181.32
01117,1987,4.15,188.86
01117,1988,2.69,193.94
01117,1989,1.92,197.66
01117,1990,1.19,200.01
01117,1991,2.19,204.39
01117,1992,3.04,210.61
01117,1993,3.12,217.17
01117,1994,4.41,226.75
01117,1995,5.63,239.52
01117,1996,2.47,245.43
01117,1997,3.55,254.15
01117,1998,3.21,262.31
01117,1999,2.09,267.79
01117,2000,2.69,275.01
01117,2001,4.21,286.58
01117,2002,2.50,293.75
01117,2003,2.54,301.21
01117,2004,3.47,311.66
01117,2005,5.67,329.34
01117,2006,5.51,347.47
01117,2007,1.85,353.90
01117,2008,-0.30,352.84
01117,2009,-3.17,341.66
01117,2010,-4.93,324.81
01117,2011,-4.93,308.79
01117,2012,-2.17,302.10
01117,2013,1.15,305.57
01117,2014,3.44,316.09
01117,2015,3.53,327.26
01117,2016,3.75,339.52
01117,2017,2.65,348.50
01117,2018,5.78,368.66
01117,2019,4.00,383.41
01117,2020,5.37,403.99
01119,2001,.,100.00
01119,2002,2.74,102.74
01119,2003,-2.45,100.22
01119,2004,11.41,111.66
01119,2005,5.74,118.07
01119,2006,1.65,120.02
01119,2007,4.70,125.66
01119,2008,6.05,133.27
01119,2009,-2.44,130.02
01119,2010,-0.49,129.38
01119,2011,-1.15,127.89
01119,2012,-1.52,125.94
01119,2013,7.17,134.97
01119,2014,-6.57,126.11
01119,2015,15.22,145.30
01119,2016,-8.85,132.44
01119,2017,1.81,134.83
01119,2018,-5.70,127.14
01119,2019,5.32,133.90
01119,2020,6.22,142.24
01121,1986,.,100.00
01121,1987,5.76,105.76
01121,1988,-3.37,102.19
01121,1989,4.31,106.60
01121,1990,-3.63,102.74
01121,1991,7.16,110.09
01121,1992,0.08,110.18
01121,1993,5.40,116.13
01121,1994,2.14,118.62
01121,1995,3.50,122.76
01121,1996,4.89,128.77
01121,1997,5.36,135.67
01121,1998,5.39,142.99
01121,1999,3.33,147.75
01121,2000,3.55,153.00
01121,2001,5.42,161.29
01121,2002,3.68,167.21
01121,2003,3.59,173.22
01121,2004,1.96,176.62
01121,2005,5.29,185.97
01121,2006,7.27,199.49
01121,2007,3.88,207.24
01121,2008,2.90,213.26
01121,2009,-3.17,206.50
01121,2010,-3.17,199.96
01121,2011,-5.79,188.38
01121,2012,-0.13,188.13
01121,2013,1.36,190.69
01121,2014,-0.85,189.07
01121,2015,2.48,193.75
01121,2016,-0.20,193.36
01121,2017,5.12,203.26
01121,2018,3.23,209.82
01121,2019,2.73,215.54
01121,2020,4.10,224.39
01123,1993,.,100.00
01123,1994,-2.55,97.45
01123,1995,7.75,105.00
01123,1996,3.32,108.48
01123,1997,7.84,116.99
01123,1998,7.01,125.19
01123,1999,3.59,129.69
01123,2000,1.26,131.33
01123,2001,6.70,140.13
01123,2002,1.82,142.68
01123,2003,2.63,146.43
01123,2004,6.08,155.33
01123,2005,11.88,173.79
01123,2006,11.08,193.05
01123,2007,6.18,204.98
01123,2008,1.03,207.08
01123,2009,-2.85,201.18
01123,2010,-7.54,186.02
01123,2011,-2.11,182.10
01123,2012,0.00,182.09
01123,2013,1.18,184.24
01123,2014,1.25,186.54
01123,2015,-2.73,181.45
01123,2016,5.71,191.82
01123,2017,2.83,197.24
01123,2018,6.22,209.51
01123,2019,2.59,214.93
01123,2020,5.43,226.60
01125,1979,.,100.00
01125,1980,18.65,118.65
01125,1981,.,.
01125,1982,.,116.48
01125,1983,-18.94,94.42
01125,1984,24.71,117.74
01125,1985,7.08,126.08
01125,1986,2.65,129.42
01125,1987,5.08,135.99
01125,1988,3.08,140.18
01125,1989,5.08,147.31
01125,1990,2.52,151.02
01125,1991,4.46,157.75
01125,1992,2.50,161.69
01125,1993,2.72,166.10
01125,1994,6.32,176.60
01125,1995,6.02,187.23
01125,1996,6.23,198.90
01125,1997,3.42,205.71
01125,1998,3.12,212.12
01125,1999,1.86,216.07
01125,2000,1.94,220.26
01125,2001,5.24,231.82
01125,2002,1.77,235.91
01125,2003,2.95,242.87
01125,2004,3.04,250.27
01125,2005,6.40,266.28
01125,2006,6.54,283.70
01125,2007,2.54,290.89
01125,2008,1.45,295.11
01125,2009,-0.98,292.21
01125,2010,-2.15,285.92
01125,2011,-2.95,277.48
01125,2012,0.84,279.81
