RegionID,RegionName,SizeRank,MsaName,ZORI
72814,33774,4485,"Tampa, FL",1671
72641,33486,4492,"Miami-Fort Lauderdale, FL",2086
71870,32217,4493,"Jacksonville, FL",1596
60389,6605,4496,"Stamford, CT",1451
96660,92118,4497,"San Diego, CA",3703
74641,38103,4504,"Memphis, TN",1463
95861,89166,4507,"Las Vegas, NV",1787
66821,21211,4510,"Baltimore, MD",1657
72802,33761,4511,"Tampa, FL",1800
93291,80215,4518,"Denver, CO",1807
69339,27409,4522,"Greensboro, NC",1227
70898,30121,4530,"Atlanta, GA",1455
65790,19123,4531,"Philadelphia, PA",1941
96218,90720,4533,"Los Angeles-Long Beach-Anaheim, CA",2590
91277,76134,4540,"Dallas-Fort Worth, TX",1736
73055,34236,4547,"North Port-Sarasota-Bradenton, FL",
96321,91202,4550,"Los Angeles-Long Beach-Anaheim, CA",2485
58912,2809,4551,"Providence, RI",2462
66575,20716,4553,"Washington, DC",2186
96563,91945,4555,"San Diego, CA",2199
90682,75088,4556,"Dallas-Fort Worth, TX",2030
69377,27518,4558,"Raleigh, NC",1719
67796,23693,4564,"Virginia Beach, VA",1569
72366,33028,4566,"Miami-Fort Lauderdale, FL",
92357,78261,4571,"San Antonio, TX",1667
86371,64134,4577,"Kansas City, MO",1070
72491,33189,4583,"Miami-Fort Lauderdale, FL",1787
94759,85043,4583,"Phoenix, AZ",1918
72260,32836,4587,"Orlando, FL",2217
61233,8879,4588,"New York, NY",1971
66841,21231,4593,"Baltimore, MD",2179
67193,22209,4603,"Washington, DC",2377
72800,33759,4606,"Tampa, FL",1812
97040,92832,4611,"Los Angeles-Long Beach-Anaheim, CA",2511
92661,78752,4614,"Austin, TX",1816
60502,6905,4616,"Stamford, CT",2185
58636,2122,4617,"Boston, MA",2418
77648,45405,4623,"Dayton, OH",830
70361,29206,4624,"Columbia, SC",1243
91192,76018,4632,"Dallas-Fort Worth, TX",1886
66764,21076,4633,"Baltimore, MD",2150
93599,80921,4640,"Colorado Springs, CO",1983
58671,2171,4646,"Boston, MA",2298
74247,37216,4652,"Nashville, TN",1692
84277,60008,4653,"Chicago, IL",1649
66129,20005,4656,"Washington, DC",2227
73052,34233,4662,"North Port-Sarasota-Bradenton, FL",2125
62101,11415,4669,"New York, NY",1899
61941,10954,4670,"New York, NY",2809
85929,63111,4673,"St. Louis, MO",798
79030,48168,4676,"Detroit, MI",
97066,92868,4688,"Los Angeles-Long Beach-Anaheim, CA",2619
94241,83634,4689,"Boise City, ID",1834
95814,89118,4702,"Las Vegas, NV",1556
97955,95054,4707,"San Jose, CA",3482
90627,75022,4713,"Dallas-Fort Worth, TX",2063
72639,33483,4719,"Miami-Fort Lauderdale, FL",2709
72230,32804,4725,"Orlando, FL",1594
82260,55410,4727,"Minneapolis-St Paul, MN",2148
82262,55412,4730,"Minneapolis-St Paul, MN",1490
61099,8536,4737,"New York, NY",1699
98663,96150,4744,"Sacramento, CA",2628
66677,20871,4752,"Washington, DC",2472
97714,94506,4774,"San Francisco, CA",5192
84657,60661,4779,"Chicago, IL",2366
58757,2445,4790,"Boston, MA",2802
71785,32097,4795,"Jacksonville, FL",1969
67802,23704,4799,"Virginia Beach, VA",1358
99493,98005,4803,"Seattle, WA",2644
70796,30009,4811,"Atlanta, GA",2447
60862,7901,4823,"New York, NY",3034
96943,92606,4828,"Los Angeles-Long Beach-Anaheim, CA",3032
70883,30106,4833,"Atlanta, GA",1750
99568,98108,4834,"Seattle, WA",2223
96384,91361,4840,"Ventura, CA",3341
72712,33609,4844,"Tampa, FL",2186
96909,92551,4847,"Riverside, CA",2260
90723,75146,4851,"Dallas-Fort Worth, TX",2052
65774,19106,4854,"Philadelphia, PA",2016
72250,32826,4859,"Orlando, FL",1869
98428,95819,4876,"Sacramento, CA",2457
70516,29492,4877,"Charleston, SC",1792
96514,91775,4881,"Los Angeles-Long Beach-Anaheim, CA",2980
97560,94105,4888,"San Francisco, CA",3929
72483,33181,4889,"Miami-Fort Lauderdale, FL",2743
58628,2114,4892,"Boston, MA",2863
96483,91737,4896,"Riverside, CA",2502
60600,7094,4902,"New York, NY",2388
73186,34714,4929,"Orlando, FL",2087
90249,74037,4940,"Tulsa, OK",1519
99145,97232,4952,"Portland, OR",1544
93583,80905,4963,"Colorado Springs, CO",1512
67795,23692,4965,"Virginia Beach, VA",1653
72774,33711,4970,"Tampa, FL",1397
61983,11021,4980,"New York, NY",2537
99553,98075,4993,"Seattle, WA",3254
72597,33431,5009,"Miami-Fort Lauderdale, FL",2830
71860,32206,5013,"Jacksonville, FL",960
66155,20037,5019,"Washington, DC",2410
95840,89144,5025,"Las Vegas, NV",2020
91278,76135,5039,"Dallas-Fort Worth, TX",1464
67221,22303,5041,"Washington, DC",1863
67596,23221,5046,"Richmond, VA",1389
69678,28036,5053,"Charlotte, NC",2137
77510,45219,5057,"Cincinnati, OH",
70359,29204,5078,"Columbia, SC",1230
71879,32226,5087,"Jacksonville, FL",1958
91265,76120,5089,"Dallas-Fort Worth, TX",1178
60593,7086,5095,"New York, NY",2754
96648,92106,5097,"San Diego, CA",2543
94735,85019,5098,"Phoenix, AZ",1379
72432,33129,5101,"Miami-Fort Lauderdale, FL",3411
70851,30071,5112,"Atlanta, GA",1827
75558,40204,5123,"Louisville-Jefferson County, KY",1069
84381,60130,5124,"Chicago, IL",1367
74243,37212,5137,"Nashville, TN",2005
72572,33405,5146,"Miami-Fort Lauderdale, FL",
97691,94301,5150,"San Jose, CA",4131
94276,83703,5151,"Boise City, ID",1632
90767,75215,5160,"Dallas-Fort Worth, TX",2226
74677,38141,5167,"Memphis, TN",1474
67601,23226,5182,"Richmond, VA",1855
92635,78724,5204,"Austin, TX",1296
96103,90245,5214,"Los Angeles-Long Beach-Anaheim, CA",2785
99799,98422,5219,"Seattle, WA",2086
69369,27510,5222,"Durham, NC",1335
72891,33896,5236,"Orlando, FL",1806
66054,19801,5245,"Philadelphia, PA",1698
72535,33316,5246,"Miami-Fort Lauderdale, FL",2551
96940,92603,5259,"Los Angeles-Long Beach-Anaheim, CA",3367
62042,11232,5285,"New York, NY",2170
86311,64064,5306,"Kansas City, MO",1467
94845,85253,5315,"Phoenix, AZ",1936
60471,6840,5342,"Stamford, CT",4437
95842,89146,5366,"Las Vegas, NV",1574
96598,92029,5367,"San Diego, CA",2377
73058,34239,5371,"North Port-Sarasota-Bradenton, FL",1948
90762,75209,5373,"Dallas-Fort Worth, TX",1714
78914,48030,5414,"Detroit, MI",1224
60461,6820,5423,"Stamford, CT",4708
67660,23325,5432,"Virginia Beach, VA",1482
85923,63105,5432,"St. Louis, MO",1534
78971,48098,5447,"Detroit, MI",1314
72253,32829,5464,"Orlando, FL",1899
91189,76015,5464,"Dallas-Fort Worth, TX",1478
98114,95330,5466,"Stockton, CA",2621
92656,78747,5467,"Austin, TX",2163
99124,97210,5469,"Portland, OR",1583
74235,37204,5472,"Nashville, TN",1926
72708,33605,5474,"Tampa, FL",1596
74150,37069,5475,"Nashville, TN",2733
58655,2141,5497,"Boston, MA",3209
93357,80305,5499,"Boulder, CO",2798
95834,89138,5538,"Las Vegas, NV",2476
86349,64110,5546,"Kansas City, MO",1201
90716,75137,5602,"Dallas-Fort Worth, TX",1576
78958,48084,5611,"Detroit, MI",1554
72719,33616,5640,"Tampa, FL",1896
96271,91011,5644,"Los Angeles-Long Beach-Anaheim, CA",
66138,20015,5656,"Washington, DC",1828
93581,80903,5670,"Colorado Springs, CO",1471
94892,85310,5685,"Phoenix, AZ",2220
74650,38112,5687,"Memphis, TN",983
77500,45209,5695,"Cincinnati, OH",1193
96957,92625,5707,"Los Angeles-Long Beach-Anaheim, CA",6292
73176,34690,5717,"Tampa, FL",1429
72452,33149,5732,"Miami-Fort Lauderdale, FL",
96586,92014,5735,"San Diego, CA",
96129,90293,5736,"Los Angeles-Long Beach-Anaheim, CA",3086
72439,33136,5754,"Miami-Fort Lauderdale, FL",2313
95994,90013,5770,"Los Angeles-Long Beach-Anaheim, CA",2509
98426,95817,5783,"Sacramento, CA",1718
96583,92010,5805,"San Diego, CA",3135
399652,85083,5812,"Phoenix, AZ",2505
92614,78701,5844,"Austin, TX",3001
99130,97216,5864,"Portland, OR",1657
72524,33305,5886,"Miami-Fort Lauderdale, FL",2020
96088,90212,5893,"Los Angeles-Long Beach-Anaheim, CA",3249
61632,10018,5912,"New York, NY",4046
72534,33315,5926,"Miami-Fort Lauderdale, FL",2017
92643,78732,5934,"Austin, TX",2201
72251,32827,5937,"Orlando, FL",1961
67117,22025,5947,"Washington, DC",2231
71037,30317,5985,"Atlanta, GA",2172
96628,92075,5992,"San Diego, CA",4166
63934,15203,6025,"Pittsburgh, PA",1422
61619,10005,6058,"New York, NY",3787
87877,68131,6061,"Omaha, NE",1123
79080,48225,6083,"Detroit, MI",1059
87878,68132,6099,"Omaha, NE",1218
72663,33534,6120,"Tampa, FL",2080
92351,78255,6158,"San Antonio, TX",1601
97865,94920,6200,"San Francisco, CA",4950
91263,76118,6212,"Dallas-Fort Worth, TX",1788
97899,94965,6225,"San Francisco, CA",3603
71045,30326,6231,"Atlanta, GA",2114
98166,95391,6234,"Stockton, CA",3053
63942,15211,6238,"Pittsburgh, PA",1360
97715,94507,6243,"San Francisco, CA",5088
74220,37179,6251,"Nashville, TN",1992
86351,64112,6257,"Kansas City, MO",1490
61892,10606,6272,"New York, NY",2536
78906,48017,6322,"Detroit, MI",1507
66280,20194,6336,"Washington, DC",2244
96426,91436,6362,"Los Angeles-Long Beach-Anaheim, CA",
72580,33413,6394,"Miami-Fort Lauderdale, FL",1778
60498,6901,6398,"Stamford, CT",2659
61887,10601,6403,"New York, NY",2708
65766,19096,6407,"Philadelphia, PA",3311
71900,32254,6407,"Jacksonville, FL",1037
58978,2903,6420,"Providence, RI",1829
67134,22044,6432,"Washington, DC",1658
91328,76247,6472,"Dallas-Fort Worth, TX",1869
86346,64106,6476,"Kansas City, MO",1429
96149,90402,6516,"Los Angeles-Long Beach-Anaheim, CA",7209
67175,22181,6538,"Washington, DC",2253
58634,2120,6567,"Boston, MA",3271
72449,33146,6625,"Miami-Fort Lauderdale, FL",2714
98301,95605,6627,"Sacramento, CA",2510
89931,73106,6648,"Oklahoma City, OK",1325
96393,91377,6674,"Ventura, CA",3314
100063,99019,6704,"Spokane, WA",1830
71872,32219,6716,"Jacksonville, FL",1535
96580,92007,6773,"San Diego, CA",4008
94887,85305,6805,"Phoenix, AZ",1862
58625,2111,6924,"Boston, MA",3789
85935,63117,6930,"St. Louis, MO",1411
61771,10280,6946,"New York, NY",4013
66256,20166,6960,"Washington, DC",2127
69441,27601,6965,"Raleigh, NC",1942
94767,85054,6971,"Phoenix, AZ",2084
65770,19102,7010,"Philadelphia, PA",1742
96466,91708,7028,"Riverside, CA",3014
86345,64105,7029,"Kansas City, MO",1143
72239,32814,7075,"Orlando, FL",1832
58627,2113,7080,"Boston, MA",2583
70446,29401,7081,"Charleston, SC",2445
92665,78756,7093,"Austin, TX",1810
96234,90755,7127,"Los Angeles-Long Beach-Anaheim, CA",
96946,92610,7249,"Los Angeles-Long Beach-Anaheim, CA",3036
99785,98403,7252,"Seattle, WA",1700
61901,10707,7286,"New York, NY",2846
94728,85012,7295,"Phoenix, AZ",1663
92348,78252,7340,"San Antonio, TX",1692
95839,89143,7343,"Las Vegas, NV",2198
93601,80925,7350,"Colorado Springs, CO",2039
92641,78730,7375,"Austin, TX",1513
99784,98402,7392,"Seattle, WA",1594
69770,28207,7476,"Charlotte, NC",1574
99717,98327,7507,"Seattle, WA",2257
96087,90211,7515,"Los Angeles-Long Beach-Anaheim, CA",3392
61664,10069,7587,"New York, NY",4397
66154,20036,7681,"Washington, DC",2073
67594,23219,7763,"Richmond, VA",1451
58692,2210,7796,"Boston, MA",3844
65794,19127,7854,"Philadelphia, PA",2039
61621,10007,7859,"New York, NY",6307
94889,85307,7887,"Phoenix, AZ",1790
67751,23507,8041,"Virginia Beach, VA",1454
62323,11978,8297,"New York, NY",25756
95039,85701,8456,"Tucson, AZ",1467
84608,60606,8497,"Chicago, IL",2165
61620,10006,8506,"New York, NY",3318
96979,92661,8589,"Los Angeles-Long Beach-Anaheim, CA",3788
58623,2109,8792,"Boston, MA",3480
62283,11932,9909,"New York, NY",
